hw1;hw2;tw;bf1;tf1;bf2;tf2;psi;L;y_Mcr_u_eq
300;120;3.48;225;3.91;225;3.91;-1;10800;2.597522716
700;700;28;175;28;175;28;0.25;26600;1.519398129
300;86;1.26;75;5.45;75;5.45;1;10800;1.070105891
600;200;3.38;300;22.89;300;22.89;0.25;16800;1.681431166
1000;286;18;250;20;250;20;0;18000;1.996917337
500;333;1.86;250;4.34;250;4.34;0.25;11000;1.601536605
700;467;12.6;175;12.6;175;12.6;0.5;21000;1.360676332
600;200;4.08;600;41.37;600;41.37;0.25;13200;1.694694998
400;114;1.48;200;7.16;200;7.16;0.25;8800;1.721691535
800;400;5.43;400;5.43;400;5.43;-1;30400;3.188336409
500;250;2.4;500;38.16;500;38.16;-0.75;18000;2.928845777
400;200;1.67;200;14.53;200;14.53;0.25;3200;1.624574083
800;320;3.84;800;64;800;64;0.75;20800;1.200085527
300;300;1.44;225;17.17;225;17.17;0.75;2400;1.127876047
500;333;5.81;500;6.84;500;6.84;1;4000;0.949612517
600;400;2;150;10.34;150;10.34;-0.25;16800;2.335132213
700;175;28;700;28;700;28;-0.5;23800;2.934094768
500;125;2.81;125;9.54;125;9.54;1;5000;1.051209801
1000;286;11.61;250;11.71;250;11.71;0.75;28000;1.23735066
600;600;3.38;300;19.58;300;19.58;-1;15600;2.847420384
600;300;6.97;150;6.97;150;6.97;0.25;9600;1.676301103
700;350;2.6;525;22.66;525;22.66;-0.25;16800;2.434175851
400;200;3.43;100;6.16;100;6.16;0.75;16000;1.230967925
300;120;3.48;225;8.05;225;8.05;1;3600;0.984296579
900;225;16.2;450;24.39;450;24.39;-1;7200;2.323595761
300;75;1;150;10.34;150;10.34;0.25;1800;1.65379157
800;200;9.29;800;34.53;800;34.53;-0.5;19200;3.102823048
500;125;4.29;250;14.47;250;14.47;0.5;4000;1.375448932
700;280;6;525;16.86;525;16.86;0.75;19600;1.187572861
300;200;3.48;225;16.34;225;16.34;0.25;9000;1.611060353
700;280;6;350;8.66;350;8.66;0.25;21000;1.835835118
300;86;1.11;75;4.89;75;4.89;0.5;9600;1.447919635
600;600;2;450;32.68;450;32.68;0.5;16800;1.346603149
1000;333;4.8;500;25.26;500;25.26;-0.75;16000;3.230716981
500;125;2.81;250;9.87;250;9.87;0.75;5000;1.137973919
400;114;1.67;300;8.53;300;8.53;0.75;14400;1.21011776
300;86;1;75;2.13;75;2.13;-1;4200;2.756623703
800;229;32;800;32;800;32;-0.75;19200;3.161219329
600;200;2;450;9.47;450;9.47;1;13200;0.989390965
400;114;1.33;100;2.11;100;2.11;0.75;8800;1.313503918
400;200;2.72;400;21.68;400;21.68;-1;15200;2.737425254
300;100;12;75;12;75;12;0.5;8400;1.323134143
500;250;4.29;500;27.11;500;27.11;-0.75;17000;3.018843839
300;200;2.57;300;12.95;300;12.95;0;6600;1.951849187
1000;1000;3.71;500;36.32;500;36.32;0.25;38000;1.588329368
900;257;36;450;36;450;36;0.75;3600;1.083612005
400;267;1.33;300;8.53;300;8.53;0.5;15200;1.430822842
900;900;5.06;450;27.71;450;27.71;0.75;23400;1.191489705
900;360;3.77;450;27.71;450;27.71;0;12600;2.077638121
600;150;2;150;8.13;150;8.13;-0.5;10800;3.194625471
500;143;5.81;375;23.09;375;23.09;0.5;5000;1.394792543
800;229;4.5;600;28.11;600;28.11;0;14400;2.122021501
400;160;2.72;200;4.95;200;4.95;0.25;7200;1.713487874
900;300;3;675;6.75;675;6.75;-0.75;27000;3.025062119
700;233;3.36;700;37.95;700;37.95;-0.5;18200;2.924454039
500;167;1.86;125;5.39;125;5.39;0.5;13000;1.553061675
1000;500;6.79;1000;54.21;1000;54.21;-0.25;34000;2.350933192
900;360;4.32;450;17.76;450;17.76;1;12600;1.027136815
800;320;5.43;200;12.32;200;12.32;1;28800;1.077956621
400;400;1.92;200;10.11;200;10.11;-0.75;6400;2.88461178
700;200;6;700;22.47;700;22.47;-0.5;23800;3.052919442
800;320;32;400;32;400;32;0.25;3200;1.577051221
500;125;2.09;500;32.63;500;32.63;0.75;9000;1.215582117
600;171;2.23;450;34.34;450;34.34;0.25;6000;1.699333084
600;171;5.14;600;14.84;600;14.84;0.5;13200;1.401221762
600;240;2.88;600;25.89;600;25.89;-0.25;7200;2.486864774
1000;250;11.61;250;11.61;250;11.61;0.75;28000;1.237223063
500;500;9;500;28.95;500;28.95;-1;4000;2.453568417
500;250;20;500;36.32;500;36.32;-0.25;15000;2.315909705
300;150;2.04;150;5.37;150;5.37;-0.25;10200;2.498471207
800;800;2.97;400;20.21;400;20.21;-1;8000;2.688523038
900;600;5.06;900;15.63;900;15.63;1;16200;0.98857841
700;175;2.33;350;8.66;350;8.66;0.25;15400;1.717913429
300;300;1;75;5.17;75;5.17;0;12000;1.902915907
700;700;3.94;175;3.94;175;3.94;-1;5600;2.730709543
800;533;2.67;200;2.74;200;2.74;0;32000;2.282195429
1000;250;4.8;500;34.47;500;34.47;-0.5;30000;2.835077894
700;200;2.93;175;2.93;175;2.93;-1;15400;2.927004163
1000;500;18;750;60;750;60;-1;8000;2.507486447
400;160;3.43;300;24;300;24;0;11200;1.965378353
400;400;1.67;100;8;100;8;0.25;8800;1.590118611
1000;500;8.57;500;12.37;500;12.37;1;34000;1.125234294
500;250;3.4;375;12.04;375;12.04;-1;14000;2.685918837
800;229;2.97;600;36.95;600;36.95;0.5;32000;1.417245709
800;800;2.97;200;2.97;200;2.97;-0.5;16000;2.732000498
700;350;2.93;350;8.66;350;8.66;0;14000;2.048115088
300;150;1.44;300;11.84;300;11.84;0.75;5400;1.163603603
800;320;6.86;400;14.32;400;14.32;-0.25;6400;2.490498996
800;267;6.86;600;14.84;600;14.84;0;9600;2.042110852
400;200;1.48;300;10.74;300;10.74;1;12800;1.023451885
300;75;1.44;300;11.84;300;11.84;-0.25;10800;2.526575477
400;133;4.65;200;10.84;200;10.84;0;1600;1.953341567
900;600;3.34;675;54;675;54;0;16200;1.933265901
300;300;1.26;225;4.74;225;4.74;1;9600;1.006784433
800;267;9.29;400;9.29;400;9.29;-0.25;19200;2.56895378
600;200;2.88;600;36.95;600;36.95;-0.25;13200;2.491685002
800;533;32;600;32;600;32;-0.75;11200;2.959184658
600;300;2.23;450;24.39;450;24.39;1;8400;1.007529433
700;280;2.6;525;28.46;525;28.46;-0.75;11200;3.09414153
300;75;1.69;75;4.89;75;4.89;0.75;1800;1.129291168
600;400;2.51;150;8.13;150;8.13;1;4800;1.005270068
700;175;6;350;22.84;350;22.84;0.25;2800;1.581387812
900;450;36;225;36;225;36;1;28800;0.992028253
700;350;2.33;175;8.84;175;8.84;0.25;12600;1.703206398
300;100;2.57;75;3.79;75;3.79;0.75;7800;1.28061687
300;100;2.57;150;9.24;150;9.24;-1;7800;2.901935658
900;450;7.71;450;24.39;450;24.39;0;25200;2.031557232
900;900;6.11;900;55.42;900;55.42;-0.75;21600;2.857172605
400;267;16;400;20.21;400;20.21;-0.25;15200;2.273703172
400;100;1.92;400;15.79;400;15.79;1;15200;1.057176793
800;320;3.35;200;11.58;200;11.58;-0.25;30400;2.379931631
600;300;24;300;24;300;24;0.75;16800;1.179229046
600;400;24;600;41.37;600;41.37;1;7200;1.010329229
900;257;3;900;55.42;900;55.42;0.75;19800;1.214264374
900;600;16.2;900;45.47;900;45.47;-1;27000;2.756650994
700;700;3.36;700;32.79;700;32.79;0.25;22400;1.5755225
700;200;2.6;350;3.5;350;3.5;0;15400;2.064133052
300;75;1.44;75;1.86;75;1.86;0;3600;2.169005415
500;250;3.4;500;32.63;500;32.63;0;6000;1.989289946
400;267;7.2;200;7.2;200;7.2;1;1600;0.950736806
600;400;10.8;600;43.58;600;43.58;0;20400;1.910530516
400;400;1.48;100;4.32;100;4.32;0.75;8000;1.204862686
400;133;7.2;200;7.2;200;7.2;0.25;16000;1.703893815
700;700;3.94;350;6.08;350;6.08;0;19600;1.957820681
600;400;24;450;31.03;450;31.03;1;3600;0.971309745
300;150;1;300;14.05;300;14.05;0.75;11400;1.18543625
700;467;2.6;700;27.63;700;27.63;0.5;12600;1.349889911
500;143;1.86;250;5.26;250;5.26;0;4000;2.02512872
400;267;2.72;100;2.72;100;2.72;0.5;8800;1.407320097
700;200;2.33;525;9.12;525;9.12;0;15400;2.097540645
500;125;5.81;125;9.54;125;9.54;0.25;4000;1.746489568
400;133;1.48;200;13.05;200;13.05;-0.5;14400;2.745535244
600;171;2;150;2;150;2;0.25;18000;2.079773234
800;800;5.43;200;14.53;200;14.53;0.75;12800;1.173639729
400;267;4.65;200;14.53;200;14.53;-0.5;5600;2.792251995
900;600;10.45;900;28.89;900;28.89;0.75;30600;1.172869893
600;600;2.88;450;17.76;450;17.76;0;15600;1.865481109
300;150;1.69;75;2.41;75;2.41;0.5;9600;1.522084885
500;125;2.09;375;10.66;375;10.66;0.5;7000;1.366536493
1000;667;4.8;250;5.26;250;5.26;0.5;16000;1.405534168
600;300;5.14;450;9.47;450;9.47;-0.25;13200;2.465177961
300;86;3.48;225;10.54;225;10.54;0.75;5400;1.203135034
1000;667;40;500;40;500;40;0.25;4000;1.54255682
900;600;3;225;8.88;225;8.88;-0.5;10800;2.822900172
900;300;4.32;225;17.17;225;17.17;0.5;9000;1.420794416
800;267;14.4;600;25.89;600;25.89;-0.5;11200;3.054520046
600;240;2.51;450;12.79;450;12.79;-0.5;10800;2.993751949
900;600;3.77;675;44.05;675;44.05;0.25;30600;1.607061719
600;400;4.08;600;43.58;600;43.58;0.5;18000;1.371740532
1000;1000;8.57;500;21.58;500;21.58;0.75;18000;1.164977653
300;150;1.11;150;10.34;150;10.34;1;1800;0.973380333
1000;667;4.19;250;4.19;250;4.19;-1;22000;2.905407309
400;200;1.33;300;14.05;300;14.05;-0.25;11200;2.404317218
1000;667;3.33;500;28.95;500;28.95;1;32000;1.049824585
400;400;3.43;100;5.42;100;5.42;0.5;2400;1.315370119
500;500;1.67;375;5.13;375;5.13;-0.5;10000;2.616479007
300;150;3.48;150;3.48;150;3.48;0.25;6000;1.685809217
600;240;2.88;150;8.13;150;8.13;-1;15600;3.082650882
300;75;5.4;225;12.2;225;12.2;0.5;3600;1.418423168
900;360;6.11;900;58.74;900;58.74;0.25;23400;1.669792013
300;120;1.69;75;3.51;75;3.51;-0.5;6600;3.022241317
800;533;3.35;200;5.68;200;5.68;-0.75;32000;3.344288108
300;86;1.11;300;21.79;300;21.79;0.75;11400;1.20044358
600;171;5.14;600;39.16;600;39.16;0;18000;2.018452185
400;133;1.33;300;14.05;300;14.05;1;4800;0.993235494
300;100;1.11;150;11.45;150;11.45;-0.75;9600;3.029683641
700;233;6;525;7.18;525;7.18;-0.25;28000;2.909196672
500;200;1.67;250;9.87;250;9.87;0.5;2000;1.269975769
300;86;1;300;14.05;300;14.05;0.25;7200;1.720698055
400;267;1.33;100;2.11;100;2.11;1;10400;1.181932976
500;167;2.4;125;9.08;125;9.08;-1;9000;2.821302425
1000;1000;18;500;32.63;500;32.63;0.75;6000;1.124995531
800;267;4.5;600;19.26;600;19.26;-0.5;12800;3.057629233
500;167;1.67;375;27.24;375;27.24;-0.25;14000;2.382720143
1000;250;5.62;750;32.37;750;32.37;0.25;30000;1.729561476
300;150;2.57;225;14.68;225;14.68;-0.75;9600;2.989193684
300;120;1.11;225;13.03;225;13.03;0.75;7200;1.196213669
600;240;4.08;450;27.71;450;27.71;-0.75;20400;3.021274927
900;600;16.2;450;36;450;36;-0.5;7200;2.751487519
300;100;3.48;75;5.45;75;5.45;0.5;5400;1.43065367
700;280;3.36;525;26.53;525;26.53;-1;8400;2.51592264
300;300;1.11;150;1.5;150;1.5;0.25;12000;1.679223368
400;400;1.48;400;30.53;400;30.53;0.5;15200;1.350410019
300;120;1.26;75;1.58;75;1.58;-0.75;9000;3.688080491
500;200;20;125;20;125;20;0.75;1000;1.069349583
600;240;2.23;150;2.61;150;2.61;-1;7200;2.549766604
500;200;20;125;20;125;20;0;19000;1.832110878
800;267;14.4;400;18.74;400;18.74;-1;3200;2.053185819
500;250;9;375;10.66;375;10.66;1;7000;0.988558283
700;233;2.93;700;32.79;700;32.79;0.25;19600;1.698300846
400;200;1.33;300;17.37;300;17.37;0;8800;1.993578305
700;280;2.93;350;20.26;350;20.26;-1;18200;2.866243306
700;467;2.33;525;22.66;525;22.66;-0.75;15400;2.998208961
1000;1000;6.79;250;6.79;250;6.79;-0.75;4000;2.784354163
700;280;8.13;525;24.59;525;24.59;0.75;21000;1.197760843
400;267;2.72;300;17.37;300;17.37;0;8800;1.945144343
800;400;2.97;400;23.16;400;23.16;0.5;8000;1.356060166
400;267;1.48;300;22.89;300;22.89;0.75;8800;1.17680214
800;200;32;800;32;800;32;-0.25;16000;2.622929287
500;250;2.4;250;8.03;250;8.03;-1;11000;2.654347234
800;267;3.35;400;23.16;400;23.16;0.25;14400;1.727082875
700;233;2.93;700;35.37;700;35.37;0.5;8400;1.37519914
1000;400;5.62;500;5.62;500;5.62;0;32000;2.335614245
1000;667;3.71;250;7.11;250;7.11;0.5;6000;1.326756278
700;467;4.75;525;38.13;525;38.13;0.75;11200;1.16901663
300;75;5.4;75;5.4;75;5.4;1;1800;0.964416887
800;200;5.43;400;30.53;400;30.53;-0.5;11200;3.114060866
600;150;2;300;17.37;300;17.37;1;3600;0.941541388
300;150;1;150;8.68;150;8.68;0.25;3000;1.629148161
700;350;8.13;350;28;350;28;-0.75;28000;2.900848867
700;233;4.75;525;7.18;525;7.18;-0.25;15400;2.582486844
400;267;2.25;400;27.58;400;27.58;0.75;11200;1.18008718
600;400;2.88;150;2.88;150;2.88;-1;9600;2.848575276
700;280;8.13;175;8.13;175;8.13;0;26600;1.973465509
500;125;3.4;250;3.42;250;3.42;1;5000;0.916959254
300;150;2.04;150;8.13;150;8.13;-0.25;11400;2.34750736
800;267;14.4;400;15.79;400;15.79;0.5;32000;1.435384578
900;900;5.06;450;32.68;450;32.68;0;3600;1.752727751
400;200;2.72;100;5.79;100;5.79;0.75;5600;1.219039952
600;400;2.88;600;6;600;6;0.75;12000;1.133853258
600;171;24;450;24;450;24;1;13200;1.028317211
900;225;36;225;36;225;36;-1;30600;2.46001637
700;280;4.75;525;16.86;525;16.86;-1;8400;2.452307045
400;160;7.2;400;18.74;400;18.74;1;4000;0.980114453
900;900;7.71;225;7.71;225;7.71;-0.5;10800;2.611582705
500;143;5.81;375;5.81;375;5.81;1;11000;0.975459213
800;267;2.67;200;2.74;200;2.74;0.75;6400;1.12449658
400;160;7.2;400;7.2;400;7.2;0.75;14400;1.174613324
700;233;4.75;525;24.59;525;24.59;0.25;23800;1.683554867
800;229;32;400;32;400;32;0.5;28800;1.361916044
800;229;14.4;800;14.4;800;14.4;-0.5;22400;3.13695891
400;133;16;300;16;300;16;-0.75;5600;3.085997958
1000;286;3.71;500;16.05;500;16.05;-0.5;36000;3.119127993
600;150;24;300;24;300;24;-1;3600;2.278172317
500;167;9;125;9;125;9;0;9000;1.985773522
500;500;3.4;125;8.16;125;8.16;-0.5;13000;2.633742989
600;150;6.97;300;15.16;300;15.16;-0.5;12000;3.146629992
1000;250;40;1000;40;1000;40;0;10000;2.097453601
700;350;2.33;350;4.79;350;4.79;0.5;18200;1.510668409
400;160;1.48;100;1.48;100;1.48;-0.25;2400;2.483452499
300;75;1.44;300;8.53;300;8.53;0.25;11400;1.742523693
900;600;5.06;225;9.71;225;9.71;0;23400;2.067203131
1000;500;11.61;500;28.95;500;28.95;0;14000;2.042575909
300;150;1.44;300;14.05;300;14.05;0.5;6000;1.379727467
1000;400;6.79;750;29.61;750;29.61;-0.5;6000;2.740108709
300;100;1.69;75;5.72;75;5.72;-0.25;12000;2.284875517
300;100;1;225;11.37;225;11.37;0.5;10800;1.405816849
1000;286;4.8;1000;50.53;1000;50.53;-0.25;24000;2.549042085
1000;333;3.33;500;14.21;500;14.21;-0.25;22000;2.594838722
900;360;6.11;225;6.11;225;6.11;0.5;10800;1.379318057
700;200;3.94;175;3.94;175;3.94;0.25;23800;1.869700709
1000;667;40;750;40;750;40;0;4000;1.77316666
900;600;3;225;8.88;225;8.88;1;16200;1.048630092
800;800;2.67;200;7.89;200;7.89;1;9600;1.00833831
800;267;3.35;600;6;600;6;-0.75;22400;3.017853891
800;533;9.29;800;25.68;800;25.68;0.25;19200;1.618869812
400;400;7.2;300;24;300;24;0;3200;1.822445975
400;133;1.48;300;20.68;300;20.68;1;8800;1.045884364
300;200;3.48;225;3.48;225;3.48;-0.5;8400;2.801648372
900;360;36;225;36;225;36;0.75;30600;1.134320881
600;150;2;600;41.37;600;41.37;-0.75;16800;3.107116812
1000;1000;3.71;500;36.32;500;36.32;-0.25;36000;2.201080611
600;400;24;300;24;300;24;-1;10800;2.723184864
300;150;1;300;15.16;300;15.16;1;6600;1.024160937
400;100;1.67;300;11.84;300;11.84;0.75;3200;1.098289005
1000;667;5.62;250;5.62;250;5.62;-1;38000;3.31560777
1000;333;4.8;250;20;250;20;-1;6000;2.441526054
300;150;12;300;17.37;300;17.37;-0.25;6600;2.407138769
700;350;2.93;175;10.78;175;10.78;0.5;7000;1.379717682
800;400;5.43;200;10.11;200;10.11;-0.75;14400;3.197289737
1000;667;4.8;1000;65.26;1000;65.26;-1;40000;2.74013868
400;400;2.25;200;3.47;200;3.47;0;2400;1.803617057
700;200;3.36;525;9.12;525;9.12;0.5;14000;1.434342607
500;125;1.86;500;23.42;500;23.42;-0.75;20000;3.113458921
500;143;20;375;20;375;20;-1;10000;2.744525165
300;100;1;150;5.37;150;5.37;-0.75;6000;3.232904558
600;600;2.51;150;2.51;150;2.51;0.25;12000;1.642378724
900;450;36;450;36;450;36;0.5;23400;1.373564623
500;333;20;125;20;125;20;-0.5;1000;2.577376358
700;200;28;350;28;350;28;-0.5;16800;2.720357273
500;167;9;250;9.87;250;9.87;-0.25;6000;2.567479016
900;225;6.11;900;38.84;900;38.84;1;9000;0.961559078
900;600;7.71;900;38.84;900;38.84;1;21600;1.019761769
600;150;24;600;28.11;600;28.11;-0.75;20400;3.127244718
1000;333;18;500;32.63;500;32.63;0.75;12000;1.182523328
700;175;3.36;525;11.05;525;11.05;0.25;22400;1.740381235
300;200;2.57;225;14.68;225;14.68;0.5;11400;1.394563099
800;229;3.35;400;29.05;400;29.05;-0.25;22400;2.413403273
500;125;9;250;9;250;9;0;6000;2.113059316
700;280;3.94;175;6.26;175;6.26;-1;22400;3.176291485
800;229;32;600;32;600;32;0.75;11200;1.180090047
500;143;1.86;375;3.75;375;3.75;0.5;19000;1.659120014
800;229;6.86;800;22.74;800;22.74;0;32000;2.105480249
300;300;3.48;150;5.37;150;5.37;0.5;11400;1.394711604
900;900;4.32;225;18;225;18;0.75;16200;1.172690912
1000;286;5.62;1000;72.63;1000;72.63;-0.25;34000;2.34895241
900;300;5.06;900;38.84;900;38.84;-0.5;32400;2.890285883
500;125;2.4;500;16.05;500;16.05;0.5;18000;1.444822591
1000;500;18;1000;76.32;1000;76.32;-1;38000;2.74041329
900;257;36;225;36;225;36;0.5;25200;1.322619644
300;86;1.11;75;1.86;75;1.86;0.75;11400;1.413812106
300;100;1.69;75;5.17;75;5.17;0.25;4200;1.758648671
600;300;24;450;24;450;24;0.5;6000;1.350854989
400;267;3.43;400;32;400;32;0.75;14400;1.180670412
300;75;1.69;225;13.86;225;13.86;0;8400;2.049045231
800;200;14.4;600;25.89;600;25.89;1;4800;0.908660201
800;533;6.86;200;15.26;200;15.26;0.25;9600;1.622545319
600;240;24;450;24;450;24;0.75;8400;1.167507215
1000;333;18;1000;18;1000;18;1;10000;0.926878411
1000;333;3.33;750;13.03;750;13.03;0;38000;2.28311877
1000;333;8.57;750;26.84;750;26.84;0.5;16000;1.387263543
500;333;2.81;500;14.21;500;14.21;1;20000;1.019250346
1000;1000;4.19;250;4.19;250;4.19;-0.5;40000;2.840224081
900;257;10.45;450;22.74;450;22.74;-1;32400;2.904148555
1000;1000;8.57;500;8.57;500;8.57;0.25;34000;1.658771253
900;257;7.71;900;35.53;900;35.53;-0.75;30600;3.184121269
400;160;1.48;300;17.37;300;17.37;0.5;4000;1.361747255
600;400;2.88;450;34.34;450;34.34;-0.75;19200;2.907292703
800;320;2.67;800;52.21;800;52.21;-1;24000;2.721271526
800;400;3.84;400;6.95;400;6.95;0.5;9600;1.331537924
300;75;1.11;150;12;150;12;-0.25;6600;2.457953089
600;240;2.23;150;6.47;150;6.47;1;22800;1.144301439
500;250;1.86;375;21.71;375;21.71;-0.75;11000;3.061168056
600;600;2.23;300;18.47;300;18.47;-1;7200;2.716465327
700;200;8.13;175;8.13;175;8.13;-0.5;15400;2.957948313
800;533;9.29;800;55.16;800;55.16;0;12800;1.944751509
300;120;1.26;150;7.03;150;7.03;0.5;3600;1.36865632
500;500;5.81;250;19.08;250;19.08;0.75;8000;1.168277431
500;250;5.81;500;6.84;500;6.84;0.25;8000;1.602902897
700;467;3.94;525;26.53;525;26.53;0.25;15400;1.619467634
900;360;6.11;675;16.7;675;16.7;0;5400;1.929777108
600;200;2.51;600;34.74;600;34.74;-0.5;8400;2.993310498
400;100;2.25;300;21.79;300;21.79;-0.75;14400;3.00554489
300;120;2.04;75;4.62;75;4.62;0.25;12000;1.674363677
900;900;5.06;450;14.45;450;14.45;1;27000;1.061795125
400;133;4.65;200;10.11;200;10.11;0.5;4800;1.387711928
800;400;6.86;200;13.79;200;13.79;-0.5;27200;2.687168919
700;175;4.75;175;9.49;175;9.49;-1;7000;2.5460483
700;200;3.36;525;14.92;525;14.92;-0.75;28000;3.415018271
700;175;4.75;700;48.26;700;48.26;-0.25;19600;2.435829123
400;100;2.25;200;2.74;200;2.74;0.75;4000;1.076513562
700;233;2.93;175;5.62;175;5.62;-0.5;4200;2.996412802
600;300;6.97;150;10.89;150;10.89;-1;20400;2.848551292
800;533;3.84;600;45.79;600;45.79;0.25;19200;1.616652069
600;300;4.08;300;14.05;300;14.05;-0.5;22800;2.800510789
1000;1000;40;1000;40;1000;40;-0.25;40000;2.192538103
400;114;7.2;100;7.2;100;7.2;-0.5;15200;2.63179634
500;500;2.4;125;7.24;125;7.24;-0.75;12000;2.904317415
300;300;1;225;3.08;225;3.08;0.25;7200;1.551723504
600;600;2;300;8.53;300;8.53;-0.75;13200;2.867865332
500;167;2.81;250;20;250;20;0.25;19000;1.636605123
400;133;2.72;100;3.58;100;3.58;-0.25;14400;2.523551526
900;225;4.32;450;14.45;450;14.45;0.25;12600;1.765424479
600;300;10.8;300;11.84;300;11.84;0.5;18000;1.446508408
1000;500;6.79;750;46.18;750;46.18;-1;22000;2.718742296
300;86;3.48;75;3.48;75;3.48;0;2400;2.115434898
700;280;12.6;175;12.6;175;12.6;0;16800;1.930773679
800;229;14.4;600;14.4;600;14.4;-0.25;19200;2.631107929
700;700;2.6;350;20.26;350;20.26;0.25;16800;1.571319284
300;120;1.44;150;2.05;150;2.05;0;3000;1.993920863
700;700;4.75;700;43.11;700;43.11;0.25;19600;1.579949565
600;300;2.51;450;12.79;450;12.79;1;15600;1.010733599
300;75;1;150;2.05;150;2.05;-1;10200;3.123310303
700;175;28;525;40.07;525;40.07;0.5;15400;1.416917537
400;267;1.92;400;12.84;400;12.84;0.75;9600;1.160997345
600;150;6.97;450;22.74;450;22.74;0.25;18000;1.715413758
500;167;9;125;9;125;9;-0.75;2000;2.902420304
700;467;2.33;525;32.33;525;32.33;-0.5;12600;2.749363554
400;267;1.33;300;20.68;300;20.68;-1;8000;2.767854551
900;225;4.32;675;49.03;675;49.03;-0.25;23400;2.438072335
300;75;5.4;150;10.34;150;10.34;-0.25;6600;2.487008888
400;114;1.33;200;7.16;200;7.16;0.5;12000;1.504688541
800;400;4.5;800;16.84;800;16.84;1;14400;0.98504897
600;400;4.08;150;5.37;150;5.37;0.75;22800;1.289314072
500;250;3.4;125;6.78;125;6.78;0.75;12000;1.218692244
300;75;1.44;300;5.21;300;5.21;-0.25;7800;2.692497223
400;100;2.25;200;13.05;200;13.05;-0.5;14400;2.772339281
700;280;12.6;525;22.66;525;22.66;0.5;15400;1.402470929
400;160;3.43;200;10.11;200;10.11;0.75;12800;1.243829406
1000;400;40;750;40.66;750;40.66;-0.75;28000;3.023693235
1000;333;4.19;750;21.32;750;21.32;0.75;12000;1.125387575
800;533;14.4;200;14.4;200;14.4;0.75;17600;1.165335178
800;267;2.97;800;22.74;800;22.74;0;11200;2.050631066
700;280;4.75;175;8.2;175;8.2;-0.25;7000;2.562565206
800;267;9.29;200;9.29;200;9.29;-0.5;27200;2.783434769
400;100;7.2;300;7.2;300;7.2;-0.75;15200;3.536929696
500;500;3.4;125;3.4;125;3.4;0.5;17000;1.414831025
300;300;2.04;150;10.89;150;10.89;0.25;6000;1.582599523
600;400;6.97;150;6.97;150;6.97;0.5;24000;1.399584362
500;125;2.4;500;38.16;500;38.16;0.75;18000;1.205078153
1000;286;3.33;250;19.08;250;19.08;0.5;12000;1.440488479
700;233;6;525;22.66;525;22.66;-0.5;15400;3.035843605
300;120;12;150;12;150;12;0.5;4800;1.384542555
600;600;2.23;450;24.39;450;24.39;0;24000;1.8856764
700;233;8.13;175;8.13;175;8.13;0.5;19600;1.44119989
700;700;2.93;700;32.79;700;32.79;0.75;18200;1.158011131
1000;286;40;750;43.42;750;43.42;1;40000;1.054453352
600;300;2.23;600;25.89;600;25.89;-1;19200;2.715309023
900;360;5.06;900;48.79;900;48.79;-0.25;14400;2.500701756
600;600;2.23;150;2.23;150;2.23;0.75;13200;1.184950867
400;267;4.65;400;26.11;400;26.11;0.75;8000;1.174991532
700;280;8.13;175;8.13;175;8.13;-0.75;5600;3.089810421
1000;667;8.57;1000;28.42;1000;28.42;0.75;14000;1.138025799
